cd_cliente,nr_telefone
1899,984402017
1900,172771952
1901,8141868328
1902,1495906923
1903,8792648025
1904,1219227039
1905,658877955
1906,6393795225
1907,3720593460
1908,9776886982
1909,6891831607
1910,1567527498
1911,6726718685
1912,8764577909
1913,1468208798
1914,5314043502
1915,8416426303
1916,8678614968
1917,4798040666
1918,1195218696
1919,11428284
1920,3846977443
1921,9716431553
1922,3568179514
1923,8478816028
1924,514264722
1925,879794245
1926,3789647389
1927,4954754175
1928,6591760281
1929,1292216681
1930,272020094
1931,4344541037
1932,8941685699
1933,2231180507
1934,1441177715
1935,3861947774
1936,2851660908
1937,4164314071
1938,4455617939
1939,3564449328
1940,1376635824
1941,3177389343
1942,7556274433
1943,3410847034
1944,1211607063
1945,2799049175
1946,8780084618
1947,9955043992
1948,1119022489
1949,1168651502
1950,3860939766
1951,9464512168
1952,537965198
1953,99710005
1954,7384380671
1955,946528975
1956,1946333507
1957,9895996496
1958,1979428614
1959,6656584321
1960,3733109526
1961,5176029125
1962,9787973962
1963,9761929030
1964,9227640487
1965,664596181
1966,6694661711
1967,1250526370
1968,7948480444
1969,4956612523
1970,5310108634
1971,171178563
1972,3771084536
1973,22940936
1974,9766646867
1975,8834206155
1976,5551379516
1977,3254242374
1978,2465167542
1979,1862095984
1980,1127470410
1981,4546435295
1982,4459149431
1983,6693282586
1984,9510498201
1985,4257406447
1986,6581088656
1987,928895059
1988,8763311544
1989,8987779769
1990,493887947
1991,9232158219
1992,8288600087
1993,173329767
1994,4470067332
1995,6388445495
1996,9864852141
1997,2730337701
1998,2118295414
1999,9971573700
2000,8458430808
2001,997760560
2002,5341169252
2003,7453088061
2004,8287665350
2005,4355612943
2006,181006952
2007,2144588404
2008,3899006586
2009,7581510086
2010,894297492
2011,712864638
2012,6469313306
2013,152950438
2014,796120444
2015,8156505037
2016,6633747605
2017,932881859
2018,3233620028
2019,8721642959
2020,6245065959
2021,8868476690
2022,3455700739
2023,8965769760
2024,9188479045
2025,6941994021
2026,5335128678
2027,4412008362
2028,2845592417
2029,1250815948
2030,8270662356
2031,9732892461
2032,5475229446
2033,9977569988
2034,647127767
2035,5331308455
2036,1483037914
2037,4593424207
2038,2167730224
2039,8427422269
2040,4119840399
2041,4215602061
2042,7717859466
2043,3252762310
2044,6324115725
2045,3228024119
2046,7940105761
2047,4156147651
2048,4224515454
2049,8365775439
2050,6518328782
2051,1943045745
2052,847423527
2053,7711176856
2054,6293738470
2055,6267123243
2056,4656180158
2057,6857890562
2058,4472820405
2059,2818775790
2060,6550039684
2061,4646468134
2062,2431063866
2063,8687409021
2064,1715111662
2065,3766054004
2066,6780194259
2067,4449223986
2068,4722170539
2069,2722980274
2070,2430270929
2071,1385113217
2072,4423845746
2073,5492307616
2074,7449444292
2075,3526672002
2076,3168530702
2077,3126717368
2078,86454072
2079,1864653426
2080,1579527124
2081,6793277200
2082,5325171703
2083,4557768785
2084,8638496664
2085,5389029737
2086,8482535814
2087,5448689937
2088,4654140599
2089,6317485838
2090,6696524246
2091,4241316891
2092,3519762607
2093,4330571743
2094,3521638693
2095,4680969674
2096,6117545250
2097,324049183
2098,6338003188
2099,9340380327
2100,9422759365
2101,6838625725
2102,8213638945
2103,795864373
2104,6295243734
2105,126113704
2106,3524810286
2107,987865125
2108,9279073601
2109,6664114406
2110,7115745219
2111,6996223190
2112,8934512085
2113,8986383046
2114,6171556015
2115,6563487076
2116,2179144090
2117,9988457483
2118,3287334336
2119,6286931326
2120,4291341860
2121,5174831889
2122,5182934384
2123,6825579803
2124,2720660986
2125,8253717870
2126,6218288561
2127,4348615743
2128,3112791002
2129,9721409919
2130,4692360305
2131,3179163959
2132,8465660092
2133,9911574033
2134,3542064412
2135,6495308511
2136,4515736707
2137,5530273479
2138,8962140048
2139,9544946024
2140,1350721176
2141,637608915
2142,7319706027
2143,4812089394
2144,7484089020
2145,3887853383
2146,1548856152
2147,1397287339
2148,4891499506
2149,146243045
2150,6789286030
2151,1542443316
2152,1751188226
2153,1875964559
2154,6939815340
2155,314053472
2156,1936688720
2157,4565279541
2158,4335797976
2159,4748400850
2160,879029310
2161,7540007485
2162,9592576711
2163,5171465906
2164,2843065210
2165,8570160552
2166,8410392983
2167,8346974042
2168,1198659119
2169,3861130787
2170,1762878558
2171,1299151833
2172,1335496630
2173,8958580609
2174,4191862560
2175,5182304522
2176,7574061097
2177,7931669489
2178,8688272891
2179,4592462917
2180,489641639
2181,1199369884
2182,1810219921
2183,9848980031
2184,3227092697
2185,4610857926
2186,4649674535
2187,3875438435
2188,957170396
2189,2813486957
2190,3877939504
2191,9724938278
2192,3825401081
2193,4984275682
2194,7116020147
2195,4960797255
2196,4956272261
2197,416638675
2198,3599633091
2199,7134768213
2200,4117808735
2201,5351519443
2202,8920847282
2203,1356062988
2204,3777767745
2205,9528510344
2206,9339151804
2207,6240010273
2208,6875826888
2209,3759783809
2210,6338356027
2211,951856394
2212,2224622307
2213,6834669560
2214,168873552
2215,8419228935
2216,8915795267
2217,6570770922
2218,4733806580
2219,3112263120
2220,4454492200
2221,2779651778
2222,6592159561
2223,4426576597
2224,483941105
2225,2133725216
2226,4819106340
2227,7436020050
2228,9997607636
2229,1115198998
2230,2774451862
2231,359474640
2232,7439853909
2233,4769685199
2234,3527366261
2235,3577392812
2236,6761705103
2237,3272647480
2238,9284651181
2239,8144057343
2240,8274895536
2241,9127250633
2242,6143084538
2243,5128620664
2244,7953454123
2245,9219900774
2246,4187988796
2247,7715113499
2248,8222416753
2249,2276581769
2250,8373162000
2251,869749926
2252,4733404284
2253,3343534080
2254,7149361776
2255,1390377718
2256,5571228198
2257,6177660567
2258,8725080703
2259,2122673125
2260,4240652031
2261,7547356546
2262,7420170464
2263,1548123020
2264,1624260324
2265,1947686864
2266,7413025157
2267,9977995601
2268,9746290498
2269,1712166775
2270,8262607373
2271,3172946969
2272,1771199169
2273,6670268355
2274,6654999773
2275,1494092128
2276,2258863898
2277,2263365837
2278,2172863031
2279,4583781679
2280,4393589160
2281,1397128331
2282,6878959446
2283,8795329924
2284,6969780046
2285,5541600755
2286,6853245625
2287,6370791138
2288,6453747304
2289,4550394056
2290,5595343072
2291,1996520088
2292,9670916109
2293,8397945077
2294,8194491221
2295,612319830
2296,6857389
2297,2453566072
2298,4214107694
2299,483169293
2300,6982151103
2301,9123566345
2302,1373539349
2303,8524251754
2304,1282597046
2305,7118409209
2306,7189355685
2307,4624227794
2308,4276220522
2309,629020001
2310,9259773390
2311,861172386
2312,7457881426
2313,2289027139
2314,7493802903
2315,6314465086
2316,3429982024
2317,541064716
2318,1963192886
2319,1388194814
2320,7783100051
2321,2840202777
2322,2713883127
2323,2275097380
2324,9230272145
2325,3170003690
2326,6246955587
2327,3228922063
2328,9986312826
2329,8323144088
2330,4193043386
2331,5539133195
2332,341227072
2333,7398063887
2334,2479574078
2335,9784107506
2336,1432964863
2337,1196115627
2338,341318381
2339,6328798577
2340,4778765633
2341,9334450511
2342,7512019008
2343,4331859704
2344,3183266276
2345,9767122090
2346,8560359744
2347,7442339317
2348,7599675810
2349,3255400747
2350,1137048133
2351,3246617362
2352,7764513481
2353,3172570600
2354,1138411402
2355,8782615559
2356,1547900198
2357,4336542915
2358,1346396742
2359,7993326727
2360,8734720880
2361,4191953654
2362,2176736007
2363,6159944608
2364,9811179520
2365,6767497926
2366,1319810446
2367,9690212601
2368,6477515571
2369,7119014688
2370,8455152005
2371,3726367550
2372,2720700560
2373,1351206918
2374,8410545347
2375,8468192701
2376,9761860782
2377,8549454291
2378,9292684272
2379,243431621
2380,519202731
2381,8414095020
2382,6146555195
2383,4374469651
2384,3144895513
2385,1354180741
2386,7976365451
2387,4567028840
2388,1535716688
2389,3173682007
2390,8985119193
2391,3843781106
2392,8948681599
2393,3580455026
2394,2458838917
2395,9480262272
2396,491574533
2397,1336723834
2398,9541084124
2399,8185619949
2400,9424866220
2401,7191170973
2402,7143864667
2403,4890178952
2404,9939440953
2405,2238226996
2406,1571763365
2407,1311261868
2408,5482582154
2409,3879000027
2410,99754810
2411,8181566244
2412,1934190962
2413,8169670109
2414,8199518705
2415,9589804208
2416,1599659371
2417,9668813054
2418,5318178335
2419,553035253
2420,1663582025
2421,7986362210
2422,6160288732
2423,6424188593
2424,2442741281
2425,7719767744
2426,4145069294
2427,3429824290
2428,1226475061
2429,9778574506
2430,4742664641
2431,8466953747
2432,7197000760
2433,1926893348
2434,9413468668
2435,8813084374
2436,2892211473
2437,6750955245
2438,4811303906
2439,4432049798
2440,8297272575
2441,8332521773
2442,4881417948
2443,8289657128
2444,9711230459
2445,1843535467
2446,6310091570
2447,6296861435
2448,9681307165
2449,8132044677
2450,1620635593
2451,6381570999
2452,3790676346
2453,1164817206
2454,9550193240
2455,6513433529
2456,6567942449
2457,8867221302
2458,6998381484
2459,3462875304
2460,8450398219
2461,6624498955
2462,7346120225
2463,4278715036
2464,5575079695
2465,6315559250
2466,9163529502
2467,9863078474
2468,8222448272
2469,9525936419
2470,6895617221
2471,9429807106
2472,3246022681
2473,8378968163
2474,1232034407
2475,7398588328
2476,1792810635
2477,7130440995
2478,1116130786
2479,9774188694
2480,2444326380
2481,9727264861
2482,4199946750
2483,9777081635
2484,2259744864
2485,6236007590
2486,4737750508
2487,2418126766
2488,9934273446
2489,6250775740
2490,1888977061
2491,533004459
2492,5140802825
2493,2793838468
2494,8469011038
2495,5588827309
2496,3776496032
2497,4793993634
2498,41183081
2499,9288368517
2500,9279187959
2501,8351872220
2502,4826766589
2503,1171971627
2504,9653322436
2505,3898860310
2506,9988254055
2507,4779066446
2508,8410524556
2509,1885628478
2510,1879669185
2511,4767451471
2512,8693916076
2513,3234235418
2514,9131596969
2515,6576794059
2516,8460544462
2517,3781511802
2518,4729603896
2519,3192534766
2520,1624775
2521,3822463009
2522,5122460375
2523,65155263
2524,6732039672
2525,1274584446
2526,6370614443
2527,4424993484
2528,1452689407
2529,1310070673
2530,3333945716
2531,9516826152
2532,6144590536
2533,4221848596
2534,5412754468
2535,8243994058
2536,4110594412
2537,2720483471
2538,517407508
2539,4466489899
2540,4822540530
2541,8421000139
2542,7442465714
2543,6530184858
2544,282378179
2545,4770568101
2546,2281781343
2547,4942572342
2548,4845950803
2549,1323940087
2550,4918705336
2551,9955891350
2552,7367803182
2553,5168984070
2554,637483067
2555,6968304715
2556,3315249864
2557,946156766
2558,3584346268
2559,1771291203
2560,2740888375
2561,6421781378
2562,4333853889
2563,541779504
2564,8314670547
2565,5167158193
2566,6215566742
2567,6282096057
2568,838652056
2569,1240786817
2570,1388281917
2571,4941513003
2572,4253651768
2573,2412843334
2574,5141357146
2575,3245971698
2576,1223307976
2577,616670207
2578,2137634295
2579,9464968374
2580,7397612405
2581,1635974118
2582,3153515959
2583,8357486359
2584,998870246
2585,3322340204
2586,8277413861
2587,8656637538
2588,1614872284
2589,9785073545
2590,8984178631
2591,2490866081
2592,8557045833
2593,1874028002
2594,383566314
2595,6918212534
2596,8846668570
2597,9610157153
2598,8473873059
2599,3523874605
2600,4181012399
2601,7935279768
2602,3110455894
2603,1740189253
2604,9460657262
2605,9160412980
2606,6322624738
2607,5334378310
2608,1867938283
2609,2771241543
2610,3418269573
2611,4142206054
2612,4657916530
2613,4269010873
2614,4639905193
2615,9894331440
2616,1410024555
2617,9281590195
2618,4584042652
2619,1761744196
2620,3470606667
2621,7452124538
2622,1883821387
2623,7127856916
2624,2741116710
2625,8667109354
2626,3326781800
2627,1276021680
2628,9693177185
2629,6596218667
2630,8446427949
2631,4687212215
2632,7770200875
2633,7727278637
2634,4989579974
2635,3383794266
2636,8596495172
2637,8592312393
2638,3546983958
2639,925090369
2640,211825473
2641,4982965992
2642,6681359625
2643,122941774
2644,1767810006
2645,7983160301
2646,511274108
2647,7522020490
2648,9236355351
2649,4246071845
2650,9563769027
2651,8337356998
2652,8710804857
2653,3495768794
2654,3133165504
2655,4982534933
2656,3861113757
2657,1128790796
2658,1279851163
2659,4411237956
2660,2722187780
2661,7538827046
2662,7436536699
2663,372438380
2664,2458569920
2665,7570308066
2666,8770828744
2667,1490049673
2668,1733959836
2669,9969033294
2670,6483576349
2671,6151261642
2672,8914743404
2673,7936724811
2674,3868499639
2675,7420238221
2676,8948286584
2677,6499989325
2678,4467268804
2679,1954685499
2680,3533012093
2681,9964552769
2682,9163809148
2683,6880945728
2684,4830679617
2685,6729650884
2686,1867999026
2687,9478562918
2688,2835992182
2689,1953656227
2690,6250718764
2691,2482287288
2692,8963837892
2693,6452161605
2694,4451440482
2695,3571331114
2696,4691269674
2697,3417541858
2698,7710940781
2699,4113946001
2700,4974150317
2701,4347040654
2702,9497928291
2703,1491039082
2704,7475460464
2705,7325754184
2706,5459570854
2707,4558047819
2708,8997015546
2709,2845192227
2710,9288690783
2711,9491353393
2712,511887415
2713,3766732758
2714,8591241783
2715,8294711096
2716,4387470014
2717,3867894237
2718,6868465503
2719,2254494630
2720,7752386287
2721,421728944
2722,8663011135
2723,8898490325
2724,5584897920
2725,3518960935
2726,1724468553
2727,8272484467
2728,8189965261
2729,6495827522
2730,3743398719
